Gene_acc,Gene_id,DD8_1,DD8_2,DD8_3,HCZ_1,HCZ_2,HCZ_3,Desc,pg_index
242,LdBPK_050820,30526.0,28299.0,31255.0,20840.0,19569.0,20500.0,"hypothetical protein, conserved",321
243,LdBPK_050830,232280.0,218940.0,203510.0,262140.0,211190.0,130420.0,"methylthioadenosine phosphorylase, putative",322
244,LdBPK_050880,101460.0,73254.0,47538.0,55150.0,88564.0,88485.0,"hypothetical protein, conserved",325
245,LdBPK_050900,12312.0,5423.5,8098.5,115560.0,119940.0,40194.0,surface antigen-like protein,327
246,LdBPK_050950,6598.6,5562.8,4845.9,6919.0,6938.5,8420.2,"glutaminyl cyclase, putative",329
247,LdBPK_050970,0.0,0.0,0.0,46550.0,37041.0,37487.0,3-mercaptopyruvate sulfurtransferase,331
248,LdBPK_050980,2341.6,1491.5,560.36,19431.0,26326.0,25046.0,"NADH-ubiquinone oxidoreductase, mitochondrial, putative",332
249,LdBPK_051000,40356.0,38838.0,35077.0,28979.0,32132.0,49533.0,"hypothetical protein, conserved",333
250,LdBPK_051010,73499.0,2487.1,613.52,120480.0,92818.0,85790.0,methyltransferase-like protein,334
251,LdBPK_051030,215250.0,163060.0,170170.0,222400.0,222450.0,192480.0,"hypothetical protein, conserved",336
252,LdBPK_051040,125610.0,92487.0,100070.0,155580.0,141840.0,239250.0,stomatin-like protein,337
253,LdBPK_051050,13600.0,14429.0,13130.0,14147.0,16087.0,12161.0,"hypothetical protein, unknown function",338
254,LdBPK_051070,52104.0,40261.0,37259.0,26776.0,27968.0,27714.0,"Legume-like lectin family, putative",340
255,LdBPK_051080,71741.0,77961.0,63883.0,63880.0,77660.0,55289.0,"Phosphatidylinositol 4-phosphate 5-kinase, putative",341
256,LdBPK_051090,882.26,900.76,596.25,322.45,431.33,367.27,"double-strand-break repair protein rad21 homolog, putative",342
257,LdBPK_051100,37321.0,57646.0,35696.0,41860.0,31070.0,34196.0,"methyltransferase domain containing protein, putative",343
258,LdBPK_051110,5979.3,5845.9,5784.9,5277.5,5380.4,3508.3,"hypothetical protein, conserved",344
259,LdBPK_051140,117970.0,84363.0,98815.0,136960.0,149260.0,179170.0,"V-type proton ATPase subunit D, putative",345
260,LdBPK_051160,12797.0,12463.0,14548.0,15642.0,16234.0,16922.0,"elongation of very long chain fatty acids protein, putative",346
261,LdBPK_051170,1300.5,1084.1,741.71,10157.0,4084.9,9673.1,"hypothetical protein, conserved",347
262,LdBPK_051190,143060.0,143970.0,136450.0,127230.0,107700.0,66688.0,"prefoldin subunit, putative",349
263,LdBPK_051200,31149.0,28999.0,32796.0,35505.0,33425.0,20306.0,protein phosphatase type 1 regulator-like protein,350
264,LdBPK_060010,993960.0,888760.0,856320.0,854790.0,681070.0,882480.0,histone H4,351
265,LdBPK_060020,2628.1,759.6,3342.0,2337.5,2374.3,4547.3,"hypothetical protein, conserved",352
266,LdBPK_060060,3425.7,1344.3,366.81,2535.1,3225.3,924.07,"hypothetical protein, conserved",355
267,LdBPK_060110,7990.8,8208.6,7996.9,10289.0,13040.0,14047.0,"hypothetical protein, conserved",358
268,LdBPK_060120,589110.0,503260.0,477010.0,460320.0,444910.0,337310.0,cyclophilin,359
269,LdBPK_060130,20326.0,14023.0,18457.0,19357.0,25304.0,14180.0,"hypothetical protein, conserved",360
270,LdBPK_060160,7463.6,4989.7,8427.8,7716.3,4082.6,7453.6,"HD domain containing protein, putative",362
271,LdBPK_060170,27193.0,21367.0,23174.0,18129.0,20876.0,10529.0,"Trm112p-like protein, putative",363
272,LdBPK_060200,1266.2,578.44,1282.7,924.28,859.52,934.98,"hypothetical protein, conserved",365
273,LdBPK_060210,19686.0,17748.0,15434.0,19807.0,16685.0,19664.0,"FHA domain containing protein, putative",366
274,LdBPK_060270,286890.0,255920.0,251000.0,254480.0,256300.0,211290.0,"hypothetical protein, conserved",370
275,LdBPK_060300,0.0,3237.0,1925.9,967.95,0.0,0.0,MYND finger domain-like protein,371
276,LdBPK_060340,3745.7,2458.4,1897.9,2235.3,1490.1,3106.2,oligopeptidase B-like protein,374
277,LdBPK_060350,116130.0,90479.0,102540.0,69039.0,82258.0,103990.0,"NAD(P)-dependent steroid dehydrogenase protein, putative",375
278,LdBPK_060370,206660.0,166820.0,223610.0,185570.0,165140.0,167360.0,"glutamine synthetase, putative",377
279,LdBPK_060380,8193.8,6284.5,6767.8,4791.8,3784.1,3378.6,Present in the outer mitochondrial membrane proteome 35,378
280,LdBPK_060410,28251.0,36416.0,74286.0,40918.0,102670.0,26099.0,"60S ribosomal protein L19, putative",380
281,LdBPK_060420,0.0,0.0,0.0,0.0,0.0,0.0,"hypothetical protein, conserved",381
282,LdBPK_060490,996.86,660.51,992.87,3142.1,2969.5,1794.3,"condensin complex subunit 2, putative",382
283,LdBPK_060500,6129.4,6002.4,2954.2,1563.7,1818.3,5797.4,"hypothetical protein, conserved",383
284,LdBPK_060520,6228.6,4040.0,4432.9,2041.3,1250.6,3746.4,"SpoU rRNA Methylase family, putative",385
285,LdBPK_060520,6228.6,4040.0,4432.9,2041.3,1250.6,3746.4,"SpoU rRNA Methylase family, putative",385
286,LdBPK_060580,8300.6,8493.5,6346.4,7562.3,7200.5,5630.7,"deoxyuridine triphosphatase, putative",387
287,LdBPK_060590,833250.0,1059300.0,887760.0,1009800.0,831120.0,664870.0,"60S ribosomal protein L23a, putative",388
288,LdBPK_060610,933.78,840.8,847.85,194.86,292.16,714.52,"hypothetical protein, conserved",389
289,LdBPK_060630,31178.0,24732.0,27100.0,13987.0,16453.0,25800.0,"carbonic anhydrase family protein, putative",390
290,LdBPK_060650,69.568,61.463,725.68,582.17,776.24,2411.6,"hypothetical protein, unknown function",392
291,LdBPK_060660,694.4,906.07,828.0,255.7,124.05,255.12,"protein kinase, putative",393
292,LdBPK_060700,42849.0,30358.0,36755.0,34960.0,34941.0,46296.0,"hypothetical protein, conserved",396
293,LdBPK_060710,2681.2,1742.7,2798.2,780.69,881.72,1807.0,"hypothetical protein, conserved",397
294,LdBPK_060730,13541.0,13448.0,14607.0,4425.5,4998.4,4485.2,"C2 domain/Ankyrin repeats (3 copies), putative",399
295,LdBPK_060760,219520.0,179520.0,178310.0,137340.0,160330.0,146680.0,threonine ammonia-lyase,401
296,LdBPK_060800,237.84,255.08,486.49,0.0,114.3,0.0,Double RNA binding domain protein 12,402
297,LdBPK_060830,379.06,451.81,401.91,399.26,356.47,154.99,"hypothetical protein, conserved",403
298,LdBPK_060860,5803.2,4067.5,5440.5,3672.5,3703.4,5055.4,"lipin, putative",405
299,LdBPK_060900,21134.0,21810.0,20085.0,10145.0,8175.9,10465.0,protein arginine n-methyltransferase 7,408
300,LdBPK_060910,482340.0,228850.0,256100.0,53617.0,69868.0,93634.0,"acyl-coenzyme a dehydrogenase, putative",409
301,LdBPK_060920,1621.4,1089.6,1482.4,573.41,341.36,212.58,"hypothetical protein, conserved",410
302,LdBPK_060940,26613.0,19565.0,21822.0,2847.2,3640.1,577.33,"peptidyl-tRNA hydrolase, putative",411
303,LdBPK_060950,44879.0,34112.0,44873.0,42165.0,40384.0,43777.0,"hypothetical protein, conserved",412
304,LdBPK_060980,19474.0,12883.0,16042.0,7953.2,9299.5,6751.7,"glucosamine-fructose-6-phosphate aminotransferase, putative",413
305,LdBPK_060990,94663.0,91572.0,61818.0,63603.0,59067.0,33753.0,"cell cycle associated protein MOB1, putative",414
306,LdBPK_061000,1077.3,1058.9,690.98,387.32,583.16,620.15,"Domain of unknown function (DUF3883), putative",415
307,LdBPK_061040,5892.4,4009.0,5241.2,3029.6,4511.5,3826.7,"SET domain containing protein, putative",417
308,LdBPK_061050,12188.0,7721.5,11046.0,6585.4,9842.0,12481.0,"hypothetical protein, conserved",418
309,LdBPK_061060,2250.5,2966.4,2902.2,0.0,621.82,253.01,"G-patch domain containing protein, putative",419
310,LdBPK_061070,0.0,0.0,0.0,87.2,0.0,118.93,"kinesin, putative",420
311,LdBPK_061080,8561.5,6693.5,7226.3,9637.6,9254.8,7925.5,"hypothetical protein, conserved",421
312,LdBPK_061090,411180.0,403450.0,379050.0,267610.0,78059.0,297870.0,protein disulfide isomerase,422
313,LdBPK_061100,3865.1,1756.4,4621.7,4480.3,3577.2,2683.8,"2OG-Fe(II) oxygenase superfamily, putative",423
314,LdBPK_061140,109250.0,88807.0,146370.0,90065.0,95816.0,104760.0,peripherally associated ATOM36,426
315,LdBPK_061170,3917.9,2840.0,3491.8,3849.2,8242.7,15478.0,"hypothetical protein, conserved",429
316,LdBPK_061180,3533.1,1709.6,1310.8,728.4,867.43,847.2,"hypothetical protein, conserved",430
317,LdBPK_061190,4790.0,3360.0,3070.4,1732.0,820.16,1878.1,"Domain of unknown function (DUF4379), putative",431
318,LdBPK_061210,40313.0,42042.0,51579.0,33921.0,30045.0,32978.0,"mRNA transport regulator MTR2, putative",432
319,LdBPK_061240,15152.0,10258.0,10078.0,10709.0,11587.0,10107.0,"thioredoxin, putative",433
320,LdBPK_061260,4137.5,4093.4,3151.3,3739.3,2288.9,1915.2,"hypothetical protein, unknown function",434
321,LdBPK_061270,5327.4,332.41,3642.2,1211.8,1766.8,4741.7,"hypothetical protein, unknown function",435
322,LdBPK_061280,4865.8,5745.8,4174.6,4012.4,4545.2,7621.7,"Protein of unknown function (DUF1637), putative",436
323,LdBPK_061290,45942.0,28114.0,38399.0,27347.0,25081.0,31316.0,"FAD binding domain containing protein, putative",437
324,LdBPK_061300,6660.1,5227.4,7842.1,2450.4,7891.2,9248.5,"Transcription factor e(y)2, putative",438
325,LdBPK_061340,53695.0,51827.0,60819.0,49619.0,50768.0,66716.0,protoporphyrinogen oxidase-like protein,440
326,LdBPK_070070,0.0,111.03,0.0,0.0,644.7,705.86,"EamA-like transporter family, putative",444
327,LdBPK_070100,144.6,81.429,0.0,229.23,216.92,134.0,"Zinc finger, C3HC4 type (RING finger), putative",446
328,LdBPK_070130,202860.0,185260.0,160750.0,156270.0,158670.0,196110.0,"ATP-dependent RNA helicase DBP2B, putative",447
329,LdBPK_070320,2602.2,2553.9,2002.9,1638.1,1830.0,1716.9,"protein kinase, putative",448
330,LdBPK_070330,19623.0,20388.0,11983.0,14361.0,11642.0,17893.0,"protein kinase, putative",449
331,LdBPK_070350,51012.0,45490.0,50608.0,37454.0,24492.0,27966.0,"protein phosphatase 2A, regulatory subunit B, putative",450
332,LdBPK_070370,6279.3,3845.8,3512.2,4338.4,1591.4,2925.5,"hypothetical protein, conserved",452
333,LdBPK_070380,134620.0,105630.0,112160.0,79790.0,82838.0,97416.0,"hypothetical protein, conserved",453
334,LdBPK_070390,12484.0,9918.6,8924.7,8332.3,6893.8,713.45,"Cytokine-induced anti-apoptosis inhibitor 1, Fe-S biogenesis, putative",454
335,LdBPK_070400,4449.4,4102.0,3633.8,1838.0,1423.0,2597.0,"hypothetical protein, conserved",455
336,LdBPK_070420,44849.0,34487.0,31081.0,36877.0,22648.0,41053.0,homoserine dehydrogenase-like protein,456
337,LdBPK_070430,127340.0,120750.0,111370.0,87731.0,95337.0,56131.0,acetylornithine deacetylase-like protein,457
338,LdBPK_070450,139570.0,127660.0,134340.0,119890.0,119580.0,159900.0,"Uncharacterised protein family (UPF0172), putative",459
339,LdBPK_070470,92621.0,71632.0,77761.0,82860.0,92555.0,47667.0,"paraflagellar rod protein, putative",461
340,LdBPK_070490,0.0,404.09,403.19,723.82,660.21,517.09,"Protein of unknown function (DUF3735)/Abscisic acid G-protein coupled receptor, putative",463
341,LdBPK_070300,4555.6,2836.7,4035.8,1243.8,7807.6,7998.5,"hypothetical protein, conserved",464
342,LdBPK_070260,9196.6,9416.1,9362.2,1920.4,1982.5,2106.0,"hypothetical protein, conserved",466
343,LdBPK_070240,10244.0,8639.6,10439.0,10658.0,9531.9,8292.3,"cobalamin-dependent methionine synthase, putative",468
344,LdBPK_070220,15867.0,14868.0,13845.0,17528.0,18018.0,25106.0,"hypothetical protein, conserved",469
345,LdBPK_070210,308210.0,271100.0,328600.0,623030.0,661640.0,578880.0,"cytochrome c1, heme protein, mitochondrial, putative",470
346,LdBPK_070180,355010.0,346440.0,277810.0,272020.0,228980.0,164260.0,maoc family dehydratase-like protein,471
347,LdBPK_070170,34010.0,37469.0,42894.0,30361.0,28105.0,35306.0,maoc family dehydratase-like protein,472
348,LdBPK_070160,21005.0,12478.0,23713.0,20263.0,31573.0,20008.0,"hypothetical protein, conserved",473
349,LdBPK_070610,150180.0,150980.0,145450.0,46793.0,44567.0,34166.0,"ras-related protein rab-14, putative",477
350,LdBPK_070570,1573.9,1543.7,1180.8,0.0,872.51,0.0,QA-SNARE protein putative,480
351,LdBPK_070550,501800.0,639540.0,503900.0,546070.0,309480.0,329220.0,"60S ribosomal protein L7a, putative",481
352,LdBPK_070540,77493.0,54802.0,53052.0,14277.0,11594.0,11022.0,"hypothetical protein, conserved",482
353,LdBPK_070520,20328.0,17843.0,18774.0,10971.0,10511.0,15106.0,"hypothetical protein, conserved",484
354,LdBPK_070660,330320.0,236620.0,285450.0,116190.0,110020.0,165620.0,"electron transfer flavoprotein-ubiquinone oxidoreductase, putative",487
355,LdBPK_070670,317230.0,268490.0,248170.0,110010.0,75579.0,90073.0,"hypothetical protein, conserved",488
356,LdBPK_070750,112840.0,82089.0,112240.0,50466.0,51156.0,82453.0,"Qa-SNARE protein, putative",492
357,LdBPK_361310,235240.0,212650.0,238830.0,350100.0,280740.0,286160.0,"40S ribosomal protein S9, putative",493
358,LdBPK_070770,7475.6,5876.0,7020.2,8440.7,9160.3,8742.4,"protein kinase, putative",494
359,LdBPK_070790,40166.0,28688.0,30480.0,31211.0,38206.0,24753.0,"centrin, putative",496
360,LdBPK_070820,2069.1,1328.5,1588.8,1846.2,2648.8,1712.2,malonyl-coa decarboxylase-like protein,497
361,LdBPK_070830,1802.0,1461.4,1450.5,1576.5,1575.2,821.93,"hypothetical protein, conserved",498
362,LdBPK_070840,2004.8,928.23,3093.9,1603.8,941.54,0.0,"protein phosphatase inhibitor, putative",499
363,LdBPK_070890,4957.9,2771.1,3804.2,2604.0,2156.1,2126.4,"hypothetical protein, conserved",501
364,LdBPK_070910,43668.0,27555.0,32948.0,90305.0,106760.0,28205.0,flavoprotein subunit-like protein,502
365,LdBPK_070930,27258.0,22829.0,21850.0,13811.0,14513.0,3513.0,phosphoacetylglucosamine mutase-like protein,503
366,LdBPK_071000,107110.0,100280.0,100270.0,103170.0,118930.0,189090.0,"ubiquitin-conjugating enzyme E2, putative",505
367,LdBPK_071030,125920.0,160250.0,105800.0,131830.0,137520.0,76576.0,"serine/threonine kinase, putative",507
368,LdBPK_071040,2122.7,1699.9,1605.4,92.119,1997.5,2048.9,"hypothetical protein, conserved",508
369,LdBPK_071070,3285.6,2543.1,2344.8,1985.4,2150.1,209.57,"Protein of unknown function (DUF3608), putative",509
370,LdBPK_071080,144660.0,131450.0,97091.0,124810.0,138050.0,81793.0,"hypothetical protein, conserved",510
371,LdBPK_071150,256190.0,202010.0,235710.0,123750.0,132190.0,137870.0,RNA binding protein-like protein,516
372,LdBPK_071160,21467.0,19266.0,21320.0,15941.0,13900.0,19038.0,"Domain of unknown function DUF59, putative",517
373,LdBPK_071220,21391.0,19578.0,30266.0,22644.0,30146.0,17126.0,"Dpy-30 motif containing protein, putative",519
374,LdBPK_071240,13249.0,15315.0,18970.0,7283.9,6583.9,7022.2,"RNA-editing complex protein, putative",521
375,LdBPK_071270,2683.6,1037.2,2480.8,780.94,359.46,1575.9,"hypothetical protein, conserved",522
376,LdBPK_071300,87686.0,75657.0,132580.0,100240.0,93510.0,82937.0,"proteasome regulatory non-ATP-ase subunit, putative",524
377,LdBPK_071320,264510.0,267700.0,236740.0,112440.0,61620.0,143910.0,peptide methionine sulfoxide reductase-like,525
378,LdBPK_071050,5210.1,4847.6,4652.7,3777.9,4073.8,1783.3,"protein kinase, putative",528
379,LdBPK_071060,0.0,0.0,0.0,0.0,0.0,0.0,"hypothetical protein, unknown function",529
380,LdBPK_070710,92351.0,100150.0,84814.0,93185.0,105580.0,89312.0,eukaryotic translation initiation factor 3 subunit h,530
381,LdBPK_080040,8970.8,7939.9,12684.0,4546.5,7409.5,6136.7,"hypothetical protein, conserved",534
382,LdBPK_080050,0.0,0.0,1626.2,0.0,1985.4,0.0,"hypothetical protein, unknown function",535
383,LdBPK_080060,71863.0,78577.0,70849.0,22183.0,18895.0,14168.0,"phosphoglycerate mutase protein, putative",536
384,LdBPK_080070,9484.5,7923.1,9740.6,8737.3,7296.8,9023.7,"Putative zinc finger motif, C2HC5-type/ASCH domain containing protein, putative",537
385,LdBPK_080080,22609.0,19748.0,18204.0,14140.0,12663.0,9570.9,"ATP-dependent DEAD/H RNA helicase, putative",538
386,LdBPK_080100,2140.3,1601.8,1342.7,1076.3,1067.7,1984.7,"dual-specificity protein phosphatase, putative",540
387,LdBPK_080110,10529.0,9790.2,8257.1,7823.1,9316.0,7918.3,"hypothetical protein, unknown function",541
388,LdBPK_080150,1275.5,902.89,792.94,437.5,720.62,220.08,"DNA repair protein, putative",543
389,LdBPK_080160,9565.0,7030.7,8775.3,4689.3,1821.3,8633.9,"GPI-GlcNAc transferase complex, PIG-H component, putative",544
390,LdBPK_080190,5063.7,3358.3,4433.0,10713.0,14129.0,13671.0,"Bacterial transferase hexapeptide (six repeats), putative",546
391,LdBPK_080240,11210.0,9969.9,12435.0,11908.0,10554.0,12992.0,"ABC1 family, putative",549
392,LdBPK_080250,21486.0,17137.0,18925.0,29201.0,26245.0,40745.0,"hypothetical protein, conserved",550
393,LdBPK_080290,14767.0,10468.0,12627.0,15352.0,14375.0,20118.0,"ribosomal protein L2, putative",552
394,LdBPK_080300,833360.0,732440.0,727470.0,756510.0,654620.0,589370.0,"iron superoxide dismutase A, mitochondrial",553
395,LdBPK_080310,56116.0,41814.0,49284.0,26149.0,26204.0,45894.0,"Isochorismatase family, putative",554
396,LdBPK_080320,0.0,0.0,0.0,2058.1,1923.1,2878.4,"Isochorismatase family, putative",555
397,LdBPK_080330,459080.0,305330.0,468270.0,253400.0,234940.0,372270.0,"mitochondrial associated ribonuclease, putative",556
398,LdBPK_080340,90164.0,56381.0,85355.0,87542.0,78679.0,119810.0,"Tim10/DDP family zinc finger, putative",557
399,LdBPK_080380,0.0,0.0,0.0,9900.8,16594.0,10399.0,"hypothetical protein, conserved",559
400,LdBPK_080400,2957.2,1204.0,3357.0,2452.7,1484.2,1182.6,"hypothetical protein, conserved",560
401,LdBPK_080440,18913.0,15672.0,16628.0,16037.0,18369.0,17096.0,"hypothetical protein, conserved",563
402,LdBPK_080460,15202.0,5764.4,13329.0,11382.0,13940.0,16376.0,"signal peptidase type I, putative",564
403,LdBPK_080480,294280.0,290660.0,278410.0,191820.0,163160.0,117840.0,"small ubiquitin protein, putative",565
404,LdBPK_080490,1125.8,986.69,0.0,0.0,0.0,0.0,"hypothetical protein, conserved",566
405,LdBPK_080500,247.7,244.78,443.75,0.0,178.13,0.0,"hypothetical protein, conserved",567
406,LdBPK_080540,134.43,198.8,160.28,635.77,511.46,465.17,"protein kinase , putative",570
407,LdBPK_080550,6092.2,5180.9,5830.9,5017.0,9205.0,10191.0,"hypothetical protein, conserved",571
408,LdBPK_080560,2992.2,2368.2,2426.2,9746.9,10293.0,2175.1,cyclopropane-fatty-acyl-phospholipid syntahse,572
409,LdBPK_080570,231840.0,228070.0,218400.0,164970.0,136750.0,133530.0,translation initiation factor-like protein,573
410,LdBPK_080580,28522.0,21300.0,27122.0,28526.0,31880.0,45279.0,"hypothetical protein, conserved",574
411,LdBPK_080610,12774.0,11649.0,8870.9,12522.0,16591.0,13356.0,"hypothetical protein, unknown function",575
412,LdBPK_080620,947.02,0.0,1452.3,0.0,2083.3,1762.3,"hypothetical protein, unknown function",576
413,LdBPK_080780,18141.0,20212.0,16442.0,1006.4,1644.2,1446.8,amastin-like protein,580
414,LdBPK_080800,81015.0,61479.0,61633.0,147100.0,154500.0,205610.0,"hypothetical protein, unknown function",581
415,LdBPK_080810,66294.0,58570.0,54766.0,59045.0,56139.0,70498.0,"hypothetical protein, unknown function",582
416,LdBPK_080820,20034.0,14485.0,20356.0,26001.0,22874.0,14414.0,"SET domain containing protein, putative",583
417,LdBPK_080830,251910.0,236690.0,228740.0,150950.0,140290.0,114980.0,mitochondrial DNA polymerase beta,584
418,LdBPK_080860,20262.0,14309.0,13739.0,16101.0,12445.0,37121.0,"hypothetical protein, conserved",586
419,LdBPK_080870,3456.6,2708.2,3573.3,2077.6,1874.2,600.44,"protein kinase, putative",587
420,LdBPK_080880,17525.0,12242.0,12270.0,13815.0,12333.0,13365.0,"hypothetical protein, conserved",588
421,LdBPK_081010,450460.0,376600.0,470060.0,433230.0,497930.0,596360.0,"hypothetical protein, conserved",591
422,LdBPK_081020,392610.0,413320.0,446520.0,324480.0,259210.0,244590.0,stress-induced protein sti1,592
423,LdBPK_081040,27876.0,19318.0,25054.0,24939.0,22821.0,17077.0,phosphoribosylpyrophosphate synthetase,594
424,LdBPK_081050,1403.9,795.19,424.34,750.54,646.8,763.73,"suppressive immunomodulating factor, putative",595
425,LdBPK_081060,2309.5,1756.5,2320.7,2076.9,1918.0,2066.8,"Exocyst complex component Sec3, putative",596
426,LdBPK_081070,21421.0,23360.0,12303.0,11323.0,12872.0,15579.0,"Thiopurine S-methyltransferase (TPMT), putative",597
427,LdBPK_081080,17780.0,12189.0,19407.0,14860.0,18298.0,18563.0,MRB1 complex subunit MRB3010,598
428,LdBPK_081090,1264.1,1077.3,1653.4,0.0,0.0,0.0,"hypothetical protein, conserved",599
429,LdBPK_081100,21105.0,19659.0,20146.0,23600.0,23030.0,20264.0,"intraflagellar transport protein 122B, putative",600
430,LdBPK_081110,10367.0,4891.7,9467.3,8037.0,9001.4,14238.0,MIX protein,601
431,LdBPK_090020,4574.2,9185.9,6240.4,11243.0,10650.0,14172.0,"hypothetical protein, conserved",605
432,LdBPK_090030,289250.0,238680.0,276540.0,396680.0,430350.0,320010.0,"hypothetical protein, conserved",606
433,LdBPK_090040,7838.6,6217.1,6503.7,5473.8,6096.6,4090.8,"hypothetical protein, conserved",607
